Archivo_Datos,Archivo_Consulta,Consulta,Algoritmo,Tiempo_s,Comparaciones,Encontrado
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,No Acotada B2,0.0,1,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,SkipList,0.0,16,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Secuencial B0,0.0,2,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B1,9.5367431640625e-7,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B2,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,Secuencial B0,0.0,5,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,No Acotada B1,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,No Acotada B2,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,SkipList,0.0,19,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,SkipList,1.1920928955078125e-6,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Secuencial B0,0.0,2,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B1,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B2,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Binaria Acotada,1.1920928955078125e-6,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B2,9.5367431640625e-7,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,Binaria Acotada,0.0,13,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,Secuencial B0,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,No Acotada B1,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,No Acotada B2,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,SkipList,0.0,17,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B2,9.5367431640625e-7,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,2.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,Binaria Acotada,0.0,13,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,Secuencial B0,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,No Acotada B1,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,No Acotada B2,9.5367431640625e-7,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,SkipList,0.0,17,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,Secuencial B0,0.0,5,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,No Acotada B1,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,No Acotada B2,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,SkipList,0.0,19,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,Binaria Acotada,0.0,13,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,Secuencial B0,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,No Acotada B1,0.0,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,No Acotada B2,9.5367431640625e-7,3,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,13.0,SkipList,0.0,17,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B2,9.5367431640625e-7,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Binaria Acotada,1.1920928955078125e-6,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Secuencial B0,0.0,2,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B1,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B2,9.5367431640625e-7,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Binaria Acotada,9.5367431640625e-7,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Binaria Acotada,9.5367431640625e-7,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,9.5367431640625e-7,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Secuencial B0,0.0,2,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B1,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B2,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,Secuencial B0,0.0,5,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,No Acotada B1,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,No Acotada B2,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,15.0,SkipList,0.0,19,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,Secuencial B0,9.5367431640625e-7,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,1.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,9.5367431640625e-7,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,SkipList,9.5367431640625e-7,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,Binaria Acotada,0.0,13,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,Secuencial B0,0.0,1,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,No Acotada B1,0.0,1,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,No Acotada B2,0.0,1,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,7.0,SkipList,9.5367431640625e-7,16,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,Secuencial B0,0.0,2,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B1,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,No Acotada B2,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,8.0,SkipList,9.5367431640625e-7,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,10.0,SkipList,1.1920928955078125e-6,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,9.5367431640625e-7,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,Binaria Acotada,0.0,11,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,Secuencial B0,0.0,4,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,No Acotada B1,0.0,4,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,No Acotada B2,0.0,4,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,SkipList,0.0,18,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,5.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Binaria Acotada,1.1920928955078125e-6,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,6.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,11.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,11.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,11.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,11.0,No Acotada B2,9.5367431640625e-7,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,11.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,9.5367431640625e-7,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,4.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,Secuencial B0,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,Secuencial B0,0.0,3,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B1,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,No Acotada B2,0.0,4,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,12.0,SkipList,0.0,17,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,Secuencial B0,9.5367431640625e-7,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,No Acotada B1,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,No Acotada B2,0.0,1,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,3.0,SkipList,0.0,16,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,Secuencial B0,0.0,5,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,No Acotada B1,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,No Acotada B2,0.0,6,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,16.0,SkipList,0.0,19,false
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,Binaria Acotada,0.0,11,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,Secuencial B0,0.0,4,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,No Acotada B1,0.0,4,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,No Acotada B2,0.0,4,true
consultas-4-listas-posteo.json,consultas-1-listas-posteo.json,14.0,SkipList,0.0,18,true
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,200.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,200.0,Secuencial B0,0.0,36,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,200.0,No Acotada B1,0.0,11,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,200.0,No Acotada B2,0.0,11,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,200.0,SkipList,9.5367431640625e-7,22,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,229.0,Binaria Acotada,0.0,13,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,229.0,Secuencial B0,9.5367431640625e-7,40,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,229.0,No Acotada B1,0.0,11,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,229.0,No Acotada B2,9.5367431640625e-7,11,false
consultas-4-listas-posteo.json,consultas-2-listas-posteo.json,229.0,SkipList,0.0,20,false
